time_decimal_year,TSOI,TSOIBNF,ELAI,H2OSOI,TVEG,GPP,AR,HR,NPP,NPP_NUPTAKE,NPP_PUPTAKE,VEGC_TO_LITTER,SNFIX,FNFIX,NGAS,NLEACH,NNETMIN,NUP,FN2O,PLOSS,PNETMIN,PUP,TOTVEGC,TOTECOC,VEGCAG,TOTLITC,SOILC,LEAFC,WOODC,CROOTC,FROOTC,CWDC,TOTVEGN,TOTECON,SMINN,TOTLITN,SOILN,LEAFN,WOODN,FROOTN,CWDN,TOTSOMN,TOTVEGP,TOTECOP,SMINP,TOTLITP,SOILP,LEAFP,WOODP,FROOTP,CWDP,TOTSOMP,ET,TNFIX,VEGCBG,TOTROOTC
1852.5417,303.69,303.712,3.73954,0.346639,2.37851,0.00739664,0.00431147,0.00411348,0.00308517,0,0,0.00220506,4.72854e-06,0,3.4071e-05,2.26314e-08,8.74278e-05,nan,1.11884e-06,6.14287e-08,4.57641e-06,nan,12.7551,44.5085,9.30022,0.279952,29.1536,0.278231,11.7286,0.0097371,0.220916,2.31984,0.0880456,3.00985,0.00113896,0.00511925,2.9108,0.011593,0.0179791,0.0052599,0.00475184,2.9108,0.00796113,2.64074,2.03035,0.000312289,0.0585205,0.000820742,0.00299651,0.000220916,0.000773279,0.0585205,3.69899,4.72854e-06,3.45489,0.230653
1852.6250,304.712,304.673,3.68135,0.329024,3.13498,0.0067345,0.00423534,0.00400878,0.00249916,0,0,0.00218566,4.69402e-06,0,3.69953e-05,2.69631e-08,8.68844e-05,nan,1.28153e-06,6.7952e-08,4.48363e-06,nan,12.7756,44.5125,9.2984,0.277301,29.1471,0.274344,11.7313,0.00977341,0.217829,2.31245,0.0886985,3.00989,0.00122729,0.00506325,2.91016,0.011431,0.017983,0.0051864,0.00473725,2.91016,0.00800349,2.64079,2.03038,0.000309154,0.0585066,0.000809273,0.00299716,0.000217829,0.000770817,0.0585066,3.92929,4.69402e-06,3.47722,0.227602
1852.7083,305.922,305.882,3.58457,0.306461,3.2685,0.00618,0.00417171,0.0038554,0.00200829,0,0,0.00215285,4.45504e-06,0,3.43224e-05,4.51691e-08,8.31887e-05,nan,1.32189e-06,3.54716e-08,4.30387e-06,nan,12.777,44.5014,9.29075,0.276694,29.1411,0.26785,11.7298,0.00971358,0.212673,2.30657,0.0890633,3.00979,0.00137591,0.0050529,2.90957,0.0111604,0.017981,0.00506364,0.00472573,2.90957,0.0080274,2.64084,2.03042,0.000308559,0.0584941,0.000790118,0.00299684,0.000212673,0.000768857,0.0584941,4.20135,4.45504e-06,3.48626,0.222386
1852.7917,304.713,304.737,3.51716,0.300456,2.61428,0.00730209,0.00435833,0.00361139,0.00294375,0,0,0.00212999,4.63697e-06,0,3.12263e-05,6.18752e-08,7.25407e-05,nan,1.19694e-06,2.10381e-08,3.95097e-06,nan,12.7848,44.5088,9.28656,0.281107,29.1379,0.26331,11.7302,0.00970244,0.209068,2.30494,0.0895594,3.00995,0.00128903,0.00515334,2.90922,0.0109712,0.0179818,0.00497781,0.00472287,2.90922,0.00805955,2.64089,2.03043,0.000314463,0.058489,0.000776725,0.00299697,0.000209068,0.000768313,0.058489,3.82631,4.63697e-06,3.49826,0.21877
1852.8750,304.197,304.237,3.49222,0.351228,2.16828,0.00750553,0.00442133,0.00417829,0.00308421,0,0,0.00212177,4.71836e-06,0,3.31067e-05,1.39218e-08,9.44883e-05,nan,1.08648e-06,1.82538e-08,4.76458e-06,nan,12.8051,44.51,9.288,0.274682,29.1318,0.261625,11.7343,0.00977192,0.20773,2.29842,0.0902758,3.00981,0.00117822,0.00501218,2.90863,0.010901,0.0179876,0.00494596,0.00471002,2.90863,0.00810564,2.64094,2.03046,0.00030626,0.0584761,0.000771755,0.00299793,0.00020773,0.00076614,0.0584761,3.44166,4.71836e-06,3.51709,0.217502
1852.9583,303.798,303.827,3.52308,0.354407,2.20363,0.00766101,0.00457269,0.0040942,0.00308831,0,0,0.00213288,4.77138e-06,0,3.58084e-05,8.26066e-09,9.456e-05,nan,1.13331e-06,2.62463e-08,4.67836e-06,nan,12.8354,44.5188,9.29706,0.270486,29.1225,0.263709,11.7434,0.00994944,0.209385,2.29046,0.0911729,3.00981,0.00127744,0.00492126,2.90775,0.0109879,0.0180004,0.00498536,0.00469424,2.90775,0.00816322,2.64099,2.03048,0.000301172,0.0584551,0.000777903,0.00300006,0.000209385,0.000763487,0.0584551,3.48122,4.77138e-06,3.53837,0.219335
1853.0417,304.255,304.255,3.55891,0.345482,2.62111,0.00744874,0.00460712,0.00404179,0.00284162,0,0,0.00214569,4.7286e-06,0,3.80322e-05,1.76032e-08,9.31085e-05,nan,1.2511e-06,4.52593e-08,4.59582e-06,nan,12.858,44.524,9.30658,0.268887,29.1137,0.266125,11.7526,0.0101221,0.211303,2.28344,0.0919233,3.00972,0.00132728,0.00488852,2.9069,0.0110885,0.0180134,0.00503102,0.00468036,2.9069,0.00821146,2.64104,2.0305,0.000299338,0.0584359,0.000785028,0.00300224,0.000211303,0.000761146,0.0584359,3.711,4.7286e-06,3.5514,0.221425
1853.1250,304.02,304.048,3.59142,0.370315,1.68006,0.00763603,0.00470019,0.00419744,0.00293583,0,0,0.00215733,4.71572e-06,0,3.06621e-05,1.92215e-08,9.80812e-05,nan,9.36869e-07,7.08198e-08,4.8012e-06,nan,12.8779,44.526,9.3158,0.267056,29.1049,0.268312,11.7617,0.0102836,0.21304,2.27617,0.0926427,3.00963,0.00142723,0.0048509,2.90605,0.0111797,0.0180264,0.00507238,0.00466599,2.90605,0.00825778,2.64109,2.03052,0.00029711,0.0584171,0.000791482,0.0030044,0.00021304,0.000758722,0.0584171,3.40991,4.71572e-06,3.56209,0.223324
1853.2083,303.025,303.07,3.64272,0.375634,1.39915,0.00768298,0.00468785,0.00405783,0.00299513,0,0,0.00217546,4.75006e-06,0,3.02613e-05,7.4409e-08,9.39926e-05,nan,8.82115e-07,6.35298e-07,4.61434e-06,nan,12.9035,44.5336,9.32799,0.266689,29.0953,0.271757,11.7731,0.0104842,0.215775,2.26815,0.0934677,3.00982,0.00173631,0.00484896,2.90512,0.0113232,0.0180426,0.00513749,0.00465014,2.90512,0.00831089,2.64113,2.03053,0.000296325,0.0583964,0.000801642,0.00300709,0.000215775,0.000756051,0.0583964,2.99347,4.75006e-06,3.57553,0.226259
1853.2917,302.949,302.984,3.6813,0.369674,1.56492,0.00751844,0.00468571,0.00405314,0.00283273,0,0,0.00218921,4.71886e-06,0,3.82029e-05,2.38048e-08,9.32725e-05,nan,1.12062e-06,4.94982e-07,4.58033e-06,nan,12.9248,44.54,9.33868,0.267615,29.0865,0.274341,11.7836,0.0106548,0.217827,2.26104,0.0942168,3.00984,0.00185833,0.00487479,2.90426,0.0114309,0.0180576,0.00518635,0.00463615,2.90426,0.00835924,2.64116,2.03054,0.00029737,0.0583783,0.000809265,0.00300961,0.000217827,0.00075368,0.0583783,2.97082,4.71886e-06,3.58616,0.228482
